,mode,time,Ab,A,NT
1774,1,77,1186.556680951945,0.8661895418702218,6.10578962479564
1775,1,77,1282.435409167585,0.8765075675186594,12.966369701072905
1776,1,77,1690.344225915898,0.9138720730186185,6.04026227989048
1777,1,77,35.183415403301815,0.035451076611928235,0.006442495644033158
1778,1,77,1950.8900105967227,0.9887561591274693,10.005990338633596
1779,1,77,1100.8478141917417,0.7888851170262899,4.008412153169873
1780,1,77,742.8984633396341,0.798528510786452,3.035466170478907
1781,1,77,0.18013654009378652,0.00015232713694530883,2.9677201517093943e-07
1782,1,77,22.22158973374273,0.022893616862330032,0.0020382588474739762
1783,1,77,1133.2696663237766,0.6644425051758757,5.605993019704729
1784,1,77,1145.0529730895162,0.8206051543005267,9.982554846528643
1785,1,77,79.47522530441832,0.06878336887818771,0.05612860520065756
1786,1,77,1312.1205617784601,0.9595316287624985,15.07973189543436
1787,1,77,1279.2731286974042,0.8964428180283587,5.0548312612190305
1788,1,77,7.02564649454936,0.0029084108065926396,6.215351003116436e-05
1789,1,77,0.20067622616881703,0.0002535444192494524,3.91554269724879e-07
1790,1,77,1370.9694957402548,0.9705219597746596,15.902187142007087
1791,1,77,1508.693742845272,0.9201122167200122,7.507787366165391
1792,1,77,178.0150121391255,0.09240684883156608,0.07576947730306015
1793,1,77,1934.7034737429924,0.9501438663128358,8.966460329167205
1794,1,77,1539.4953770967725,0.860231607474721,8.885372100744947
1795,1,77,1749.5167816020876,0.9230890438219473,6.044978479334741
1796,1,77,13.491345381911321,0.0073453621935857,0.0003761379631439566
1797,1,77,1689.8450714439582,0.9744948647386996,18.45388486691415
1798,1,77,5.962455706791489,0.0037700313972169027,0.00012515841339019092
1799,1,77,1518.2499002897164,0.9885005956663291,9.633526912347273
1800,1,77,797.6165304713643,0.7580045207954424,6.256177678572343
1801,1,77,671.9030688323692,0.715504654176885,3.183512087156667
1802,1,77,578.9682240186298,0.24973793729392127,0.8025841855927494
1803,1,77,990.0834572753972,0.8727974753042393,4.651958812498197
1804,1,77,1574.9918247149797,0.9813123173106506,10.222358624245139
1805,1,77,1520.8824497507353,0.9537084746996827,13.938717121049924
1806,1,77,50.82463048360943,0.024646308656087284,0.00950497117697178
1807,1,77,1.0146453993724593,0.0010136731021512361,4.907130847213668e-06
1808,1,77,1179.9116904167315,0.9886313829973039,4.208166384507828
1809,1,77,303.1413324334161,0.22876543962008963,0.30484404548720034
1810,1,77,1018.9392881051212,0.7197171372921563,7.739660618210088
1811,1,77,1373.3556637357221,0.9801864613507955,6.188854852548723
1812,1,77,3.7409191802684356,0.004295430586881638,6.151580116404526e-05
1813,1,77,274.02815662962973,0.41333591186423285,0.7407020778997305
1814,1,77,1489.1040985681966,0.9061821444690688,11.166644619678458
1815,1,77,1783.5567359379252,0.9916284287341478,9.441879428105818
1816,1,77,6.5218187504445115,0.0026707981960797556,8.979793583877561e-05
1817,1,77,2064.3499278431027,0.9804598172084916,7.4599318708118005
1818,1,77,1092.0345981851563,0.7076570903292412,5.767158291427267
1819,1,77,1343.1784305899555,0.9661550781854874,7.268661417398068
1820,1,77,950.8533015075386,0.8867877185203045,5.179611241782394
1821,1,77,1558.7055699385953,0.9558387906457576,4.995210973782037
1822,1,77,1563.6063304048214,0.8333585137379196,13.460293828987451
1823,1,77,3.0649649769278096,0.003917069194120191,8.158688622805213e-05
1824,1,77,992.40985893216,0.7596591991584986,7.982325304833996
1825,1,77,7.0625431529000995,0.005536188052473953,0.0001772205558604976
1826,1,77,0.3396977851316518,0.0003797111657574199,6.616203228177493e-07
1827,1,77,656.5118275372387,0.5343707130509174,2.9474579249522836
1828,1,77,1428.724521388046,0.9429214274931077,8.022297265281722
1829,1,77,538.3818308506677,0.24766357509574513,1.4729659979810301
1830,1,77,1034.6743234114078,0.9391614661208111,8.447596824226407
1831,1,77,1642.5319874974382,0.9810836321259881,15.829258128936168
1832,1,77,1969.0523825626015,0.979619974158165,10.829821423790671
1833,1,77,1272.2194521660565,0.9191958467502764,10.018146309973412
1834,1,77,1921.9248788540183,0.9840256387495983,5.80804086320284
1835,1,77,125.49289485985766,0.15128967189519088,0.11580393550672805
1836,1,77,1363.7191712733731,0.887671120869725,12.323886870435851
1837,1,77,1380.1570654348825,0.8747741867256207,5.85919763018104
1838,1,77,1088.2026681760385,0.6399380690976714,7.456924261227223
1839,1,77,1174.4161791618526,0.8324210029530041,8.046968746786366
1840,1,77,991.0618109824536,0.7741667175778765,6.627624707555204
1841,1,77,440.0142507337276,0.3017686972113499,0.9355472124043128
1842,1,77,1693.378704401012,0.9819994259292842,13.387789597668336
1843,1,77,62.62408269152342,0.057247829853621875,0.01765722602465686
1844,1,77,813.9492669193547,0.48097141813518085,2.4236496756556094
1845,1,77,21.08862929344642,0.024397320742151476,0.0059791328631772995
1846,1,77,243.52528147354414,0.2702563073360231,0.2293744448550498
1847,1,77,1.937857109633033,0.0016289639691905462,1.9750162314475776e-05
1848,1,77,6.202618936071976,0.007902386656758482,0.000499513071292656
1849,1,77,1598.857815282566,0.9788103361680579,17.624538476048638
1850,1,77,418.1710625567763,0.37658740436837634,0.5624752514394433
1851,1,77,1617.4819871999523,0.9669019627600638,18.29987507892242
1852,1,77,1233.803309802474,0.9391602770717629,6.171540766614959
1853,1,77,26.622568542496904,0.03181661846549244,0.005274476720281082
1854,1,77,234.5097228216555,0.12667875666951636,0.2504829517002361
1855,1,77,1.3249581064228244,0.0017165043420022711,1.3682153190300045e-05
1856,1,77,1428.2314629699358,0.8812263464619114,8.886799993400778
1857,1,77,1510.3530781044306,0.9554620468320203,15.059140088790116
1858,1,77,858.9485490283189,0.7496968440224719,6.479442080047077
1859,1,77,1402.7501830886533,0.9303196199530395,5.0425771842524165
1860,1,77,628.6921723434538,0.5919560867321286,4.382981336028529
1861,1,77,1420.352260554462,0.8284130763299075,7.254743274558783
1862,1,77,1341.1427788329709,0.9437229333044833,12.505751143047064
1863,1,77,1287.908411593959,0.8816966572187186,10.961289338972609
1864,1,77,4.219218509896343,0.002725028600748437,4.692286691295909e-05
1865,1,77,323.5077479622941,0.34552743634769584,1.1447104186854706
1866,1,77,1379.775788406347,0.881890941040407,5.6318705412736145
1867,1,77,1069.1894121437185,0.8729269083108636,6.564534614853882
1868,1,77,654.9361263472089,0.7103999213823798,2.694694437454104
1869,1,77,13.216698084327854,0.01674090997456399,0.001616074180222943
1870,1,77,8.844435200854488,0.007021497950869507,0.000192791611921788
1871,1,77,81.63810345612593,0.06487188277044698,0.02886577372870085
1872,1,77,1654.64058716189,0.9195913410167853,13.854553265373587
1873,1,77,942.8681001576241,0.6908455204829123,7.017546106940046
1874,1,77,27.348943467713692,0.026086580724776726,0.006887374025338316
1875,1,77,1866.7435221220844,0.9541216679444291,9.437604175314505
1876,1,77,1916.6886551482412,0.9806349794583389,21.27394621640308
1877,1,77,29.342563485013915,0.015125610583472693,0.0018229869222673553
1878,1,77,304.3653042948382,0.2510167104805086,0.8370013369443551
1879,1,77,1136.1113660339995,0.72976546139753,4.3958287431520064
1880,1,77,93.30051741957226,0.059433658245176504,0.020267192361650952
1881,1,77,1549.5256314101484,0.9082414750663187,5.717493531122515
1882,1,77,1592.3890990895525,0.9509962258742418,9.460989503327891
1883,1,77,1617.7490011566704,0.9325074875353028,17.462853336356833
1884,1,77,1331.2142695195334,0.8516213648666863,13.594392953294083
1885,1,77,79.7207666357037,0.07992800471429996,0.029769819698991375
1886,1,77,1153.7733689515778,0.9041068216265502,7.462108649770502
1887,1,77,4.899603060277585,0.005122717860637723,0.00015507886422553194
1888,1,77,798.2179772081597,0.6571608678148453,2.2097750980819235
1889,1,77,0.7137552777097148,0.0006230393304085467,4.995675741296454e-06
1890,1,77,41.42477821456207,0.023268325447303936,0.011514449918642696
1891,1,77,1658.7069723798188,0.9004633148601082,13.557884344345469
1892,1,77,7.857529721620408,0.004209212764159186,0.0003023260615968782
1893,1,77,5.816565044659718,0.006914812528847606,0.00017082878313639296
1894,1,77,6.380619925846403,0.006251323119099258,0.0002869062187120263
1895,1,77,1720.2259689505167,0.9311596747316543,19.109969745189872
1896,2,0,0.0,0.0,0.0
1897,2,0,0.0,0.0,0.0
1898,2,0,0.0,0.0,0.0
1899,2,0,0.0,0.0,0.0
1900,2,0,0.0,0.0,0.0
1901,2,0,0.0,0.0,0.0
1902,2,0,0.0,0.0,0.0
1903,2,0,0.0,0.0,0.0
1904,2,0,0.0,0.0,0.0
1905,2,0,0.0,0.0,0.0
1906,2,0,0.0,0.0,0.0
1907,2,0,0.0,0.0,0.0
1908,2,0,0.0,0.0,0.0
1909,2,0,0.0,0.0,0.0
1910,2,0,0.0,0.0,0.0
1911,2,0,0.0,0.0,0.0
1912,2,0,0.0,0.0,0.0
1913,2,0,0.0,0.0,0.0
1914,2,0,0.0,0.0,0.0
1915,2,0,0.0,0.0,0.0
1916,2,0,0.0,0.0,0.0
1917,2,0,0.0,0.0,0.0
1918,2,0,0.0,0.0,0.0
1919,2,0,0.0,0.0,0.0
1920,2,0,0.0,0.0,0.0
1921,2,0,0.0,0.0,0.0
1922,2,0,0.0,0.0,0.0
1923,2,0,0.0,0.0,0.0
1924,2,0,0.0,0.0,0.0
1925,2,0,0.0,0.0,0.0
1926,2,0,0.0,0.0,0.0
1927,2,0,0.0,0.0,0.0
1928,2,0,0.0,0.0,0.0
1929,2,0,0.0,0.0,0.0
1930,2,0,0.0,0.0,0.0
1931,2,0,0.0,0.0,0.0
1932,2,0,0.0,0.0,0.0
1933,2,0,0.0,0.0,0.0
1934,2,0,0.0,0.0,0.0
1935,2,0,0.0,0.0,0.0
1936,2,0,0.0,0.0,0.0
1937,2,0,0.0,0.0,0.0
1938,2,0,0.0,0.0,0.0
1939,2,0,0.0,0.0,0.0
1940,2,0,0.0,0.0,0.0
1941,2,0,0.0,0.0,0.0
1942,2,0,0.0,0.0,0.0
1943,2,0,0.0,0.0,0.0
1944,2,0,0.0,0.0,0.0
1945,2,0,0.0,0.0,0.0
1946,2,0,0.0,0.0,0.0
1947,2,0,0.0,0.0,0.0
1948,2,0,0.0,0.0,0.0
1949,2,0,0.0,0.0,0.0
1950,2,0,0.0,0.0,0.0
1951,2,0,0.0,0.0,0.0
1952,2,0,0.0,0.0,0.0
1953,2,0,0.0,0.0,0.0
1954,2,0,0.0,0.0,0.0
1955,2,0,0.0,0.0,0.0
1956,2,0,0.0,0.0,0.0
1957,2,0,0.0,0.0,0.0
1958,2,0,0.0,0.0,0.0
1959,2,0,0.0,0.0,0.0
1960,2,0,0.0,0.0,0.0
1961,2,0,0.0,0.0,0.0
1962,2,0,0.0,0.0,0.0
1963,2,0,0.0,0.0,0.0
1964,2,0,0.0,0.0,0.0
1965,2,0,0.0,0.0,0.0
1966,2,0,0.0,0.0,0.0
1967,2,0,0.0,0.0,0.0
1968,2,0,0.0,0.0,0.0
1969,2,0,0.0,0.0,0.0
1970,2,0,0.0,0.0,0.0
1971,2,0,0.0,0.0,0.0
1972,2,0,0.0,0.0,0.0
1973,2,0,0.0,0.0,0.0
1974,2,0,0.0,0.0,0.0
1975,2,0,0.0,0.0,0.0
1976,2,0,0.0,0.0,0.0
1977,2,0,0.0,0.0,0.0
1978,2,0,0.0,0.0,0.0
1979,2,0,0.0,0.0,0.0
1980,2,0,0.0,0.0,0.0
1981,2,0,0.0,0.0,0.0
1982,2,0,0.0,0.0,0.0
1983,2,0,0.0,0.0,0.0
1984,2,0,0.0,0.0,0.0
1985,2,0,0.0,0.0,0.0
1986,2,0,0.0,0.0,0.0
1987,2,0,0.0,0.0,0.0
1988,2,0,0.0,0.0,0.0
1989,2,0,0.0,0.0,0.0
1990,2,0,0.0,0.0,0.0
1991,2,0,0.0,0.0,0.0
1992,2,0,0.0,0.0,0.0
1993,2,0,0.0,0.0,0.0
1994,2,0,0.0,0.0,0.0
1995,2,0,0.0,0.0,0.0
1996,2,0,0.0,0.0,0.0
1997,2,0,0.0,0.0,0.0
1998,2,0,0.0,0.0,0.0
1999,2,0,0.0,0.0,0.0
2000,2,0,0.0,0.0,0.0
2001,2,0,0.0,0.0,0.0
2002,2,0,0.0,0.0,0.0
2003,2,0,0.0,0.0,0.0
2004,2,0,0.0,0.0,0.0
2005,2,0,0.0,0.0,0.0
2006,2,0,0.0,0.0,0.0
2007,2,0,0.0,0.0,0.0
2008,2,0,0.0,0.0,0.0
2009,2,0,0.0,0.0,0.0
2010,2,0,0.0,0.0,0.0
2011,2,0,0.0,0.0,0.0
2012,2,0,0.0,0.0,0.0
2013,2,0,0.0,0.0,0.0
2014,2,0,0.0,0.0,0.0
2015,2,0,0.0,0.0,0.0
2016,2,0,0.0,0.0,0.0
2017,2,0,0.0,0.0,0.0
2018,2,0,0.0,0.0,0.0
2019,2,0,0.0,0.0,0.0
2020,2,0,0.0,0.0,0.0
2021,2,0,0.0,0.0,0.0
2022,2,0,0.0,0.0,0.0
2023,2,0,0.0,0.0,0.0
2024,2,0,0.0,0.0,0.0
2025,2,0,0.0,0.0,0.0
2026,2,0,0.0,0.0,0.0
2027,2,0,0.0,0.0,0.0
2028,2,0,0.0,0.0,0.0
2029,2,0,0.0,0.0,0.0
2030,2,0,0.0,0.0,0.0
2031,2,0,0.0,0.0,0.0
2032,2,0,0.0,0.0,0.0
2033,2,0,0.0,0.0,0.0
2034,2,0,0.0,0.0,0.0
2035,2,0,0.0,0.0,0.0
2036,2,0,0.0,0.0,0.0
2037,2,0,0.0,0.0,0.0
2038,2,0,0.0,0.0,0.0
2039,2,0,0.0,0.0,0.0
2040,2,0,0.0,0.0,0.0
2041,2,0,0.0,0.0,0.0
2042,2,0,0.0,0.0,0.0
2043,2,0,0.0,0.0,0.0
2044,2,0,0.0,0.0,0.0
2045,2,0,0.0,0.0,0.0
2046,2,0,0.0,0.0,0.0
2047,2,0,0.0,0.0,0.0
2048,2,0,0.0,0.0,0.0
2049,2,0,0.0,0.0,0.0
2050,2,0,0.0,0.0,0.0
2051,2,0,0.0,0.0,0.0
2052,2,0,0.0,0.0,0.0
2053,2,0,0.0,0.0,0.0
2054,2,0,0.0,0.0,0.0
2055,2,0,0.0,0.0,0.0
2056,2,0,0.0,0.0,0.0
2057,2,0,0.0,0.0,0.0
2058,2,0,0.0,0.0,0.0
2059,2,0,0.0,0.0,0.0
2060,2,0,0.0,0.0,0.0
2061,2,0,0.0,0.0,0.0
2062,2,0,0.0,0.0,0.0
2063,2,0,0.0,0.0,0.0
2064,2,0,0.0,0.0,0.0
2065,2,0,0.0,0.0,0.0
2066,2,0,0.0,0.0,0.0
2067,2,0,0.0,0.0,0.0
2068,2,0,0.0,0.0,0.0
2069,2,0,0.0,0.0,0.0
2070,2,0,0.0,0.0,0.0
2071,2,0,0.0,0.0,0.0
2072,2,0,0.0,0.0,0.0
2073,2,0,0.0,0.0,0.0
2074,2,0,0.0,0.0,0.0
2075,2,0,0.0,0.0,0.0
2076,2,0,0.0,0.0,0.0
2077,2,0,0.0,0.0,0.0
2078,2,0,0.0,0.0,0.0
2079,2,0,0.0,0.0,0.0
2080,2,0,0.0,0.0,0.0
2081,2,0,0.0,0.0,0.0
2082,2,0,0.0,0.0,0.0
2083,2,0,0.0,0.0,0.0
2084,2,0,0.0,0.0,0.0
2085,2,0,0.0,0.0,0.0
2086,2,0,0.0,0.0,0.0
2087,2,0,0.0,0.0,0.0
2088,2,0,0.0,0.0,0.0
2089,2,0,0.0,0.0,0.0
2090,2,0,0.0,0.0,0.0
2091,2,0,0.0,0.0,0.0
2092,2,0,0.0,0.0,0.0
2093,2,0,0.0,0.0,0.0
2094,2,0,0.0,0.0,0.0
2095,2,0,0.0,0.0,0.0
2096,2,0,0.0,0.0,0.0
2097,2,0,0.0,0.0,0.0
2098,2,0,0.0,0.0,0.0
2099,2,0,0.0,0.0,0.0
2100,2,0,0.0,0.0,0.0
2101,2,0,0.0,0.0,0.0
2102,2,0,0.0,0.0,0.0
2103,2,0,0.0,0.0,0.0
2104,2,0,0.0,0.0,0.0
2105,2,0,0.0,0.0,0.0
2106,2,0,0.0,0.0,0.0
2107,2,0,0.0,0.0,0.0
2108,2,0,0.0,0.0,0.0
2109,2,0,0.0,0.0,0.0
2110,2,0,0.0,0.0,0.0
2111,2,0,0.0,0.0,0.0
2112,2,0,0.0,0.0,0.0
2113,2,0,0.0,0.0,0.0
2114,2,0,0.0,0.0,0.0
2115,2,0,0.0,0.0,0.0
2116,2,0,0.0,0.0,0.0
2117,2,0,0.0,0.0,0.0
2118,2,0,0.0,0.0,0.0
2119,2,0,0.0,0.0,0.0
2120,2,0,0.0,0.0,0.0
2121,2,0,0.0,0.0,0.0
2122,2,0,0.0,0.0,0.0
2123,2,0,0.0,0.0,0.0
2124,2,0,0.0,0.0,0.0
2125,2,0,0.0,0.0,0.0
2126,2,0,0.0,0.0,0.0
2127,2,0,0.0,0.0,0.0
2128,2,0,0.0,0.0,0.0
2129,2,0,0.0,0.0,0.0
2130,2,0,0.0,0.0,0.0
2131,2,0,0.0,0.0,0.0
2132,2,0,0.0,0.0,0.0
2133,2,0,0.0,0.0,0.0
2134,2,0,0.0,0.0,0.0
2135,2,0,0.0,0.0,0.0
2136,2,0,0.0,0.0,0.0
2137,2,0,0.0,0.0,0.0
2138,2,0,0.0,0.0,0.0
2139,2,0,0.0,0.0,0.0
2140,2,0,0.0,0.0,0.0
2141,2,0,0.0,0.0,0.0
2142,2,0,0.0,0.0,0.0
2143,2,0,0.0,0.0,0.0
2144,2,0,0.0,0.0,0.0
2145,2,0,0.0,0.0,0.0
2146,2,0,0.0,0.0,0.0
2147,2,0,0.0,0.0,0.0
2148,2,0,0.0,0.0,0.0
2149,2,0,0.0,0.0,0.0
2150,2,0,0.0,0.0,0.0
2151,2,0,0.0,0.0,0.0
2152,2,0,0.0,0.0,0.0
2153,2,0,0.0,0.0,0.0
2154,2,0,0.0,0.0,0.0
2155,2,0,0.0,0.0,0.0
2156,2,0,0.0,0.0,0.0
2157,2,0,0.0,0.0,0.0
2158,2,0,0.0,0.0,0.0
2159,2,0,0.0,0.0,0.0
2160,2,0,0.0,0.0,0.0
2161,2,0,0.0,0.0,0.0
2162,2,0,0.0,0.0,0.0
2163,2,0,0.0,0.0,0.0
2164,2,0,0.0,0.0,0.0
2165,2,0,0.0,0.0,0.0
2166,2,0,0.0,0.0,0.0
2167,2,0,0.0,0.0,0.0
2168,2,0,0.0,0.0,0.0
2169,2,0,0.0,0.0,0.0
2170,2,0,0.0,0.0,0.0
2171,2,0,0.0,0.0,0.0
2172,2,0,0.0,0.0,0.0
2173,2,0,0.0,0.0,0.0
2174,2,0,0.0,0.0,0.0
2175,2,0,0.0,0.0,0.0
2176,2,0,0.0,0.0,0.0
2177,2,0,0.0,0.0,0.0
2178,2,0,0.0,0.0,0.0
2179,2,0,0.0,0.0,0.0
2180,2,0,0.0,0.0,0.0
2181,2,0,0.0,0.0,0.0
2182,2,0,0.0,0.0,0.0
2183,2,0,0.0,0.0,0.0
2184,2,0,0.0,0.0,0.0
2185,2,0,0.0,0.0,0.0
2186,2,0,0.0,0.0,0.0
2187,2,0,0.0,0.0,0.0
2188,2,0,0.0,0.0,0.0
2189,2,0,0.0,0.0,0.0
2190,2,0,0.0,0.0,0.0
2191,2,0,0.0,0.0,0.0
2192,2,0,0.0,0.0,0.0
2193,2,0,0.0,0.0,0.0
2194,2,0,0.0,0.0,0.0
2195,2,0,0.0,0.0,0.0
2196,2,0,0.0,0.0,0.0
2197,2,0,0.0,0.0,0.0
2198,2,0,0.0,0.0,0.0
2199,2,0,0.0,0.0,0.0
2200,2,0,0.0,0.0,0.0
2201,2,0,0.0,0.0,0.0
2202,2,0,0.0,0.0,0.0
2203,2,0,0.0,0.0,0.0
2204,2,0,0.0,0.0,0.0
2205,2,0,0.0,0.0,0.0
2206,2,0,0.0,0.0,0.0
2207,2,0,0.0,0.0,0.0
2208,2,0,0.0,0.0,0.0
2209,2,0,0.0,0.0,0.0
2210,2,0,0.0,0.0,0.0
2211,2,0,0.0,0.0,0.0
2212,2,0,0.0,0.0,0.0
2213,2,0,0.0,0.0,0.0
2214,2,0,0.0,0.0,0.0
2215,2,0,0.0,0.0,0.0
2216,2,0,0.0,0.0,0.0
2217,2,0,0.0,0.0,0.0
2218,2,0,0.0,0.0,0.0
2219,2,0,0.0,0.0,0.0
2220,2,0,0.0,0.0,0.0
2221,2,0,0.0,0.0,0.0
2222,2,0,0.0,0.0,0.0
2223,2,0,0.0,0.0,0.0
2224,2,0,0.0,0.0,0.0
2225,2,7,0.0013963957936204527,3.379702484585782e-05,3.084575019604607e-10
2226,2,7,8.195371173639861e-05,1.7614005200924993e-07,1.4404365352548928e-13
2227,2,7,0.6345144851236741,0.0024463446848988213,8.888115419680371e-06
2228,2,7,4.268469888780646e-05,1.0954801619088645e-06,1.9133281816461688e-13
2229,2,7,0.033077171268077396,1.2745741921268466e-05,3.0981000270834557e-09
2230,2,7,0.013845546459211858,0.00013869782219005483,2.0351127493223687e-08
2231,2,7,0.024950811739672406,4.719511759272905e-05,4.327038751615674e-09
2232,2,7,0.420356048099871,0.00201579603554055,9.434721999105362e-06
2233,2,7,0.0058547059922824645,7.643956669911894e-05,3.4773305701123554e-09
2234,2,7,0.0015299135757389161,2.1223336267327876e-05,3.221313771198408e-10
2235,2,7,0.025020416752494154,0.0001690140283644612,1.6450832002209223e-08
2236,2,7,1.4023854930759385e-05,2.1363379110980787e-08,2.6074055337419498e-15
2237,2,7,0.007689822223778749,6.253769509532848e-06,1.8351589581452565e-10
2238,2,7,0.00013032139932253942,1.387467476830341e-06,1.338311505297708e-12
2239,2,7,0.12122657227841971,0.0009122956688586633,4.546529499030729e-07
2240,2,7,0.008353650946852247,2.9356977190748456e-05,1.108605597766339e-09
2241,2,7,4.7029818830172286e-05,6.484817932796882e-07,1.887195885808527e-13
2242,2,7,0.0004954814373861681,1.3865312808284333e-05,7.07727709402352e-11
2243,2,7,0.05269605015900493,4.892520545576775e-05,1.733719644159032e-08
2244,2,7,4.9817111818056265e-06,2.313546785413858e-10,6.048943529545576e-18
2245,2,7,0.005617161025816767,1.0023758505828188e-05,3.7983129602294604e-10
2246,2,7,0.05932860105608724,8.30761783690573e-05,5.665600164805226e-08
2247,2,7,0.019156178911078722,0.000344525249027115,5.335054494212963e-08
2248,2,7,7.129405567781963e-05,2.1903431755119535e-06,1.781645090113804e-12
2249,2,7,0.0002687271048937976,9.739257628518895e-06,2.175915494758711e-11
2250,2,7,0.024305995024894,1.5648754989946365e-05,3.745670917428351e-09
2251,2,7,0.0005047569179284896,8.949659818550255e-08,3.216383340614981e-13
2252,2,7,1.97513244238494e-05,5.371134802991751e-07,3.690163650681811e-14
2253,2,7,0.13334636096538502,0.0010346853502050388,4.487863480743313e-07
2254,2,7,0.0009147149356842526,1.1338224682090346e-06,1.2325045058466609e-11
2255,2,7,0.002804427833731016,7.829116880270896e-06,1.195340212789387e-10
2256,2,7,0.0018001104821674281,3.542534178439393e-07,2.2556229345262244e-12
2257,2,7,0.00010314274291742645,1.3956019157296885e-06,5.647322541653128e-13
2258,2,7,0.034779700639424704,6.14535793250779e-05,2.2973841763400514e-08
2259,2,7,0.0007072176253707188,5.356495291847562e-08,1.2137411683709634e-13
2260,2,7,0.027026697021368715,7.143762887703351e-05,7.656208590302377e-09
2261,2,7,0.0007515696280214454,3.212019066741278e-05,1.5200156626097794e-10
2262,2,7,0.050151787126900924,0.00038403978968238993,1.431353947680559e-07
2263,2,7,0.0010526513210249821,1.7796772845449215e-05,1.0814732754488963e-10
2264,2,7,0.00800398341441213,1.9749514267609627e-05,1.6693627035873514e-09
2265,2,7,0.0027413687068472293,4.2285380524321e-05,7.08074784403054e-10
2266,2,7,0.13833589221665618,0.0011673808964548624,1.6276895554127734e-06
2267,2,7,0.005943262128548703,1.2672995728699901e-06,5.005271924393511e-11
2268,2,7,0.0005181371585714095,2.187659730964372e-06,3.8720098563843986e-12
2269,2,7,0.0018376203417912506,7.276209823391157e-06,7.252014515331708e-11
2270,2,7,9.844666207079321e-06,1.1819049477959995e-07,6.9083038853879215e-15
2271,2,7,0.0005458991888763514,4.632414419538176e-06,2.177369183206586e-11
2272,2,7,0.0038113900196296594,1.5154739528112746e-05,6.341106437922066e-10
2273,2,7,0.00028613665667584775,1.6808379634120802e-07,4.077634790333671e-13
2274,2,7,0.005287317272837588,7.372698203555625e-05,2.1403454945395564e-09
2275,2,7,0.060196385204737676,0.0005585977417900337,3.038637119258937e-07
2276,2,7,0.007532043312211502,6.704876472504185e-06,4.1803853671717264e-10
2277,2,7,0.041484466498601644,5.8742395417398546e-05,1.7019565224017513e-08
2278,2,7,0.028771424559493747,0.0004518398276881961,1.4370726859776862e-07
2279,2,7,0.5361054489329646,0.002834732887625296,1.0607168384976335e-05
2280,2,7,4.39883714444537e-05,1.8726603152251352e-06,4.110106427117597e-13
2281,2,7,0.04548101407872573,0.00023274705908769944,8.93499526385138e-08
2282,2,7,0.013106264784111041,6.952781144434329e-05,3.490689322118126e-09
2283,2,7,0.014624929815454284,3.885501410225398e-05,3.2553098139903294e-09
2284,2,7,0.00555160582750799,5.205398023214068e-07,3.306076405603444e-11
2285,2,7,0.001009605040300437,5.222463291120634e-07,3.97965917684339e-12
2286,2,7,6.42683344768531e-05,9.851998132005077e-08,4.526660753112171e-14
2287,2,7,0.0003295708688940418,1.8179894138645261e-06,3.085933634972318e-12
2288,2,7,0.0021440578611977225,1.2521170736138641e-05,9.453210188314282e-11
2289,2,7,0.017514232280723054,6.73291971175703e-05,4.658538883693705e-09
2290,2,7,0.03984323143380119,2.968638323469561e-05,1.0175013133232336e-08
2291,2,7,1.5652053207745086e-05,1.48488688831886e-08,1.2174419670575825e-15
2292,2,7,0.0018247019685416574,3.2136797653428136e-05,2.610507724812864e-10
2293,2,7,0.010266594089332006,9.124451445926658e-05,3.326620635094408e-09
2294,2,7,0.00025373591886425925,8.508636667652582e-06,7.201919708616366e-12
2295,2,7,0.013979775235030627,9.981897257154993e-05,7.980715277400075e-09
2296,2,7,0.0001382260521113466,2.026426544908839e-06,1.3195687854071288e-12
2297,2,7,0.0005431146569587085,1.5452765464396354e-05,7.510285670707446e-11
2298,2,7,0.051859414936648786,0.00020147431440218166,9.987360736770791e-08
2299,2,7,0.01246673115642517,2.5625182088772252e-05,1.91591290565603e-09
2300,2,7,0.0008374975982264605,1.7245804135523643e-05,9.64060455310873e-11
2301,2,7,8.775061745098333e-06,8.705436946306483e-09,3.3814258554020917e-16
2302,2,7,0.029871267846841007,0.00012860705509858128,1.201469283227298e-08
2303,2,7,5.589343539896064e-05,1.868888857491769e-06,3.6037292920600014e-13
2304,2,7,0.06966358081142458,0.0002486376681957021,1.63787292776826e-07
2305,2,7,0.03813748923063793,0.0005078034015090723,6.658655416998148e-08
2306,2,7,1.5880400368781047e-05,8.352942135612877e-07,7.7401368233364e-14
2307,2,7,0.023752429331144295,0.0006056016708931563,6.760374526807574e-08
2308,2,7,0.0014285645992737066,2.6162472817637193e-05,4.0452710172613336e-10
2309,2,7,0.02042978256937722,3.550067974537047e-05,2.8223923681486145e-09
2310,2,7,0.012189724846324261,3.93320902544783e-05,2.043944096568854e-09
2311,2,7,0.019235987516044908,1.9953885500651042e-05,3.729767413721379e-09
2312,2,7,0.007385429900561994,0.00014760559187140237,8.59234829665923e-09
2313,2,7,0.00026268735860780534,1.974498418489276e-07,2.0636958155085062e-13
2314,2,7,0.0009466052760337969,1.9942586489868514e-05,6.179157720363994e-11
2315,2,7,0.013847969239877217,9.75025633057691e-06,7.750779785203899e-10
2316,2,7,0.01309207885345479,2.5791964759724055e-06,1.090276678109592e-10
2317,2,7,0.001278084497304439,3.288588273355634e-06,2.1950244965154395e-11
2318,2,7,0.089559428308939,0.0001993568483837872,7.211396773056338e-08
