,virus,mode,vmax,IL6max,emax,Q
39,SARS-CoV-2,1,31.57820269657464,777.7291842231025,41.353069929966004,7.9213161994620105
40,SARS-CoV-2,1,36.505277165404486,660.5272774588518,6.90393263842013,8.116891319055227
41,SARS-CoV-2,1,116.35514758283334,820.0908181386206,12.042816547446233,7.814574338305757
42,SARS-CoV-2,1,80.05232132960961,752.1045997158049,8.917820645561475,7.944448847066576
43,SARS-CoV-2,1,32.48001498141221,547.0095075877656,79.99678045666417,8.346245980468666
44,SARS-CoV-2,1,84.30952617976416,966.3089771404435,12.890048174842647,7.596733853396906
45,SARS-CoV-2,1,186.82185299203866,899.5036030709063,13.543585782232656,7.6746793489266105
46,SARS-CoV-2,1,87.68413297202423,567.5446993819465,9.997116162265684,8.281206789526133
47,SARS-CoV-2,1,22.285109230279392,729.3943807825897,22.733862833073584,8.004350869218344
48,SARS-CoV-2,1,146.57506155112955,999.6546549740845,21.185935596089006,7.512799592436491
49,SARS-CoV-2,1,112.01227416977771,899.3632494445749,16.49123114226665,7.684610727327863
50,SARS-CoV-2,1,49.507267582234824,644.6429310493277,7.8320904686169035,8.137262688869521
51,SARS-CoV-2,1,126.39857315125616,706.4270625467468,9.813697108517903,7.994190728208268
52,SARS-CoV-2,1,138.71330707393042,513.1523998791873,69.12003100830053,8.352806195972143
53,SARS-CoV-2,1,131.4259698062322,750.0846565371339,10.884317369478882,7.924317791321759
54,SARS-CoV-2,1,200.3279027588139,562.8422437907199,16.34131839982938,8.251010393107187
55,SARS-CoV-2,1,68.23933186448441,880.3665538808924,13.073938369481343,7.732397674342376
56,SARS-CoV-2,1,459.86379067219457,620.3256901212405,12.19664095599556,7.932599941781645
57,SARS-CoV-2,1,8.990629635109155,723.9846971248542,15.565241210207958,8.01955233516662
58,SARS-CoV-2,1,116.0934838259325,779.2213206888335,7.740311146348359,7.882271455129962
59,SARS-CoV-2,1,100.45318796108877,888.1642306468357,19.350158690076263,7.712247913671737
60,SARS-CoV-2,1,835.8222583411476,903.0927680314184,20.03290102830773,7.385734424153679
61,SARS-CoV-2,1,360.37804756201723,437.05051489328304,13.672262666447377,8.352646691724296
62,SARS-CoV-2,1,60.56594210651832,548.3879858445368,8.374772330250414,8.325293495179507
63,SARS-CoV-2,1,28.92260391436716,914.7253901796005,9.125127863707045,7.6949335370226715
64,SARS-CoV-2,1,126.32072959957108,495.36564541192877,17.720980335419767,8.41573906570064
65,SARS-CoV-2,1,94.36556540714778,873.1093243280378,6.230835025396532,7.732342581866019
66,SARS-CoV-2,1,49.03383200833236,862.6098098176426,7.020359032484704,7.768423861783091
67,SARS-CoV-2,1,91.29230353642289,760.9111048747791,7.19366965361373,7.8898658832775315
68,SARS-CoV-2,1,95.08951807995177,532.9327566828478,27.17421980082563,8.347090790334983
69,SARS-CoV-2,1,1083.6920257160566,903.1177537873659,9.268033423819825,7.310817854868079
70,SARS-CoV-2,1,292.579142477369,743.5752313245084,6.413901274749132,7.712151496610241
71,SARS-CoV-2,1,117.78608438850732,750.0153960840469,34.295646523743656,7.934530324490755
72,SARS-CoV-2,1,40.1697433090603,843.51878520279,11.643127142231366,7.809331530369172
73,SARS-CoV-2,1,815.0479858742435,949.9137131507975,8.208589656301154,7.210715845757105
74,SARS-CoV-2,1,73.00742021714605,953.9760739101552,8.704415316413856,7.614057415628149
75,SARS-CoV-2,1,139.31383337314443,659.9251630065612,8.10826148205791,8.070378688232585
76,SARS-CoV-2,1,218.72733963354185,997.2704653686508,17.311203577160335,7.492949611041017
77,SARS-CoV-2,1,133.89201895835654,896.5588096899038,9.954989254600413,7.676513027611734
78,SARS-CoV-2,1,67.62648294315937,673.4166295958164,20.297991433961844,8.092488638227284
79,SARS-CoV-2,1,569.1787786447413,815.6246537462757,45.189006140404764,7.462903569232202
80,SARS-CoV-2,1,12.469257410868474,536.8265934070931,24.390168382244244,8.370847083168512
81,SARS-CoV-2,1,207.92386364875082,780.1513116289166,8.605564187777482,7.843079356611856
82,SARS-CoV-2,1,131.62728042491707,628.2629629294609,6.8991964853234276,8.114549984397675
83,SARS-CoV-2,1,1259.0267072387444,801.2595082537936,17.445031222712345,7.177749039076973
84,SARS-CoV-2,1,116.45028100106335,836.43405950318,12.79532079233125,7.789643589661707
85,SARS-CoV-2,1,39.805156263487696,672.8205867472592,32.62604932317932,8.10041819610723
86,SARS-CoV-2,1,39.68078212975585,857.0692350811692,12.21304074602965,7.781525086035813
87,SARS-CoV-2,1,37.54601732127576,786.993522583834,12.876010670691842,7.903178788210166
88,SARS-CoV-2,1,476.1040760165221,940.8922829868953,8.551089192736445,7.393130403130172
89,SARS-CoV-2,1,31.205110463527117,861.4643811596577,19.239681270183436,7.783693641438396
90,SARS-CoV-2,1,274.97922169481086,861.004548515217,7.173771932903751,7.68096967563506
91,SARS-CoV-2,1,69.9427413186594,571.8474632804332,24.94854196348755,8.285482199147978
92,SARS-CoV-2,1,137.05252255150944,698.8456840729406,9.690418980925681,7.986480373165703
93,SARS-CoV-2,1,117.23782688054696,593.2518648776182,11.409973472599503,8.188387178313114
94,SARS-CoV-2,1,3752.9572050005772,902.037353657014,18.476758688869175,6.114689582521147
95,SARS-CoV-2,1,245.95981819012766,783.711678399383,8.318024219793045,7.8149566782785245
96,SARS-CoV-2,1,84.17136188379284,956.116767697959,11.923511522636234,7.621095319209206
97,SARS-CoV-2,1,23.584047690243626,824.2951382276159,15.320225419437874,7.846713301809564
98,SARS-CoV-2,1,202.40474387566343,573.9458942792279,10.45658359831978,8.203352274708974
99,SARS-CoV-2,1,102.10526082904703,932.7758788224243,7.944345736210522,7.6415622514916
100,SARS-CoV-2,1,18.484021947503695,724.3626091887444,12.488237290404705,8.015545504458972
101,SARS-CoV-2,1,17.547596498991048,645.260923118537,9.383957248287192,8.158757924000254
102,SARS-CoV-2,1,32.74075462637824,981.5532694464197,9.740747739549402,7.5912382928901705
103,SARS-CoV-2,1,22.813629337834804,534.2548535224973,20.220693196233967,8.37252453514451
104,SARS-CoV-2,1,835.1644625925077,849.7309470719185,8.42910034263313,7.232372416291524
105,SARS-CoV-2,1,132.55664758916708,874.9547570030181,9.31556556562736,7.723522979245661
106,SARS-CoV-2,1,108.42786552779457,716.156098523636,10.538109862974203,7.999850788376814
107,SARS-CoV-2,1,46.88917568348808,836.8365941765617,23.605743073611286,7.820925600819619
108,SARS-CoV-2,1,436.4103648379299,902.3415547950387,7.091901502139526,7.528954344820909
109,SARS-CoV-2,1,30.473904263338824,541.9670456149539,46.620903754598196,8.355384122826411
110,SARS-CoV-2,1,32.78690259981986,870.1358773332973,10.634677071599247,7.767733477221887
111,SARS-CoV-2,1,3102.7475729803696,794.4514437456908,39.04777972892558,5.9422148043486605
112,SARS-CoV-2,1,74.10289454660824,717.318414300444,43.66021802607081,8.012350429112091
113,SARS-CoV-2,1,135.51770875563273,970.9103553718995,54.31342571839534,7.539198470132882
114,SARS-CoV-2,1,29.827620809586527,779.6418183542805,7.275977025238959,7.908885013631079
115,SARS-CoV-2,1,247.7836362175349,788.5497691930094,9.424771126695312,7.8074881010613835
116,SARS-CoV-2,1,118.55427668107589,822.5120104308797,8.972956246550774,7.792189717409195
117,SARS-CoV-2,1,52.423533947996575,837.0501498898767,7.5818311605080835,7.811117967346044
118,SARS-CoV-2,1,372.54283234125774,669.8716638745732,10.685417757580888,7.9755387305602
119,SARS-CoV-2,1,197.27286429407764,706.649484045092,8.596068349086277,7.945216605385784
120,SARS-CoV-2,1,41.06333633898625,661.7162411252482,13.074416511694926,8.120647082863098
121,SARS-CoV-2,1,51.29666055482901,802.5720029807773,11.28909810648142,7.871184577885523
122,SARS-CoV-2,1,99.59217565250334,905.1209790238606,8.447764892303539,7.68752179174873
123,SARS-CoV-2,1,93.48480112680791,898.9674319897933,7.594160327184902,7.691004907374742
124,SARS-CoV-2,1,17.544814880551005,658.4907918616074,28.674085227780047,8.132689031996971
125,SARS-CoV-2,1,206.389653186906,489.5156745033591,8.192222958246244,8.387031784950937
126,SARS-CoV-2,1,85.42907286281543,733.6552276041463,12.550930916831609,7.972205876787997
127,SARS-CoV-2,1,23.504380137781503,755.8480756744347,12.739791149335852,7.959749977192207
128,SARS-CoV-2,1,82.97797225972522,925.7664101454585,45.06479840096141,7.665861607328589
129,SARS-CoV-2,1,1798.6945018924291,985.0433053285896,12.454866276889168,6.619358563094215
130,SARS-CoV-2,1,562.6657178024723,697.4757178725508,5.822387806384942,7.705971789147233
131,SARS-CoV-2,1,252.45190121127357,905.3763090798894,19.822470696978083,7.657377428023655
132,SARS-CoV-2,1,840.5177115930792,857.9808735140879,15.662677516359347,7.397296804660462
133,SARS-CoV-2,1,38.16739835223638,672.7385621756679,67.96861973717354,8.103315649509813
134,SARS-CoV-2,1,226.39303806328635,986.2651299516203,32.83463424523598,7.518268421819693
135,SARS-CoV-2,1,56.11989192816362,937.1419270807917,10.740127749683538,7.6563167877923055
136,SARS-CoV-2,1,105.24251797135233,910.6871409013746,20.287127606291254,7.674633550901486
137,SARS-CoV-2,1,311.7962889767934,975.4050028680426,8.1135733641002,7.47156686279274
138,SARS-CoV-2,1,2110.7941119339835,971.1678606351124,27.22362221190284,6.808934740615774
139,SARS-CoV-2,1,557.8224151686943,854.9054940166747,10.765268902082664,7.572144150552126
140,SARS-CoV-2,1,185.919845102715,812.3573882654588,19.178976788183803,7.807639031316515
141,SARS-CoV-2,1,14.348618269783065,729.3328249986205,96.25115578365087,8.009294666662814
142,SARS-CoV-2,1,47.488796874759366,961.6116642516337,10.699434836035513,7.620506019592451
143,SARS-CoV-2,1,64.57749062648347,747.5686881378757,7.9872631607727484,7.956480499263966
144,SARS-CoV-2,1,216.0228298373876,718.2005879610697,10.851705729758956,7.9346365054991805
145,SARS-CoV-2,1,227.04420900705338,926.5139507480421,10.850365786361772,7.61844173285884
146,SARS-CoV-2,1,29.048680564311383,956.4473087904726,57.24130185302566,7.631296005883082
147,SARS-CoV-2,1,18.064366419752325,352.4744468566701,19.343899274582103,8.770632088274015
148,SARS-CoV-2,1,2109.694948493587,750.4851038009117,7.672450781233871,6.842767526151517
149,SARS-CoV-2,1,53.6593702144399,893.0537311775892,11.535561431643496,7.726281489993501
150,SARS-CoV-2,1,60.57635731825598,521.5056550718348,15.610986860613046,8.388411919985177
151,SARS-CoV-2,1,25.896308029773657,590.5922541194257,9.106268385804093,8.255293159478798
152,SARS-CoV-2,1,136.42830675628005,981.0895263671398,16.712186242734617,7.572823592462451
153,SARS-CoV-2,1,113.60282363269728,731.9903185127476,7.597556269102058,7.918601809212965
154,SARS-CoV-2,1,50.764526741938646,921.7807431823655,49.72879825710199,7.6864529299384285
155,SARS-CoV-2,1,1102.1065034097612,923.1070684082604,10.784566629389257,7.086726559594811
156,SARS-CoV-2,1,17.626461068981087,936.2409969240067,46.8215794181829,7.6719143383617485
157,SARS-CoV-2,1,57.68023259452948,752.7139195398988,25.007741899661497,7.951569569558616
158,SARS-CoV-2,2,1485.7125732355753,1235.732712916845,10.36873364826091,6.492757667540581
159,SARS-CoV-2,2,290.8339386347024,1317.8789371451282,9.458718165733783,6.907277307864045
160,SARS-CoV-2,2,25.78983280801933,1066.364467149148,18.242859722471703,7.481313915897775
161,SARS-CoV-2,2,387.6873743374685,1582.9568108825988,7.056139445187884,6.64840096537115
162,SARS-CoV-2,2,236.8328687638944,1894.8736489147493,11.164362741729734,6.464198852192926
163,SARS-CoV-2,2,7880.0098661615775,1941.9606739463934,20.779253779520335,4.488514302849416
164,SARS-CoV-2,2,63.66009857602655,1031.0294161755899,25.107459046841534,7.522014915870167
165,SARS-CoV-2,2,132.89776940588118,1475.8094214476596,18.17124426638838,6.918970128696282
166,SARS-CoV-2,2,170.55019913744232,1416.774261401215,9.947804731123739,6.9517050946873615
167,SARS-CoV-2,2,1704.4717437024246,1030.2975966225383,23.746939020920685,6.683043064182787
168,SARS-CoV-2,2,489.40739378242404,1737.964093257138,6.189119775302599,6.5041029144654825
169,SARS-CoV-2,2,867.1685351941491,1164.8035629143462,7.322963545565198,6.824792213991808
170,SARS-CoV-2,2,1007.2482845160556,1897.0862088456913,5.760411407228771,6.16919100755473
171,SARS-CoV-2,2,2433.0431528463405,1811.3805435569097,15.855265600263131,5.43364034224042
172,SARS-CoV-2,2,1903.180632735072,1799.5385263549601,21.797434077831344,5.651809335595197
173,SARS-CoV-2,2,1635.9926370020708,1657.691665050356,7.043169381961811,5.9481635925247875
174,SARS-CoV-2,2,323.22226801597833,1850.7961412774034,10.215249494484727,6.521236857468013
175,SARS-CoV-2,2,243.26800684730318,1295.2422042819223,56.87398638319439,7.118516472704712
176,SARS-CoV-2,2,211.29523303889954,1039.9053473059726,36.5071905837933,7.423444432703663
177,SARS-CoV-2,2,1870.8271538401448,1470.935233612735,9.445489319078963,6.1037596908049565
178,SARS-CoV-2,2,438.2129527084699,1560.8368323323805,11.516506611326388,6.714989696455378
179,SARS-CoV-2,2,1260.3024419686215,1794.2620134626625,23.14504504348698,5.970096162820826
180,SARS-CoV-2,2,2463.976569004689,1798.4288818245138,15.18709414784087,5.564340327986286
181,SARS-CoV-2,2,411.3413356277184,1374.7502291588482,22.974263538676876,6.955277771396682
182,SARS-CoV-2,2,56.16678338739845,1367.316205719454,10.828818688773598,7.066889187943663
183,SARS-CoV-2,2,197.34020327784526,1619.941136814434,15.993073338238808,6.75113089532963
184,SARS-CoV-2,2,6347.316608132415,1294.194965091526,4.416357986387601,5.105013831578871
185,SARS-CoV-2,2,348.93840691377255,1448.343025229566,18.53076138473901,6.902323380549542
186,SARS-CoV-2,2,316.302539733457,1051.9988569954821,10.034155304256421,7.28305862409834
187,SARS-CoV-2,2,1455.7819819019041,1832.7897604031593,6.706824146493307,5.767351009303564
188,SARS-CoV-2,2,526.9783396919769,1791.5014001331447,22.322222394490584,6.375637399444752
189,SARS-CoV-2,2,2218.5754043363413,1400.637420331906,4.851123408468265,6.01093734980232
190,SARS-CoV-2,2,286.06893698511084,1465.1832514813207,8.478169401609124,6.905838588586563
191,SARS-CoV-2,2,301.7342217794242,1272.050790718962,15.197486236805306,6.99919321011005
192,SARS-CoV-2,2,3653.4249397023427,1635.9369736813492,22.55607282339436,5.634687357385012
193,SARS-CoV-2,2,236.12550860724767,1587.1109469808162,15.36171555749713,6.7799200038672724
194,SARS-CoV-2,2,6099.424434093708,1883.275241515659,4.973346373125381,4.564287672214319
195,SARS-CoV-2,2,3757.4945447185514,1975.7468387885065,17.268165819891642,4.850286685160609
196,SARS-CoV-2,2,548.973495304377,1482.118980919269,9.594545086222455,6.67427464909539
197,SARS-CoV-2,2,46.028313147366795,1382.1984564607433,9.993894561791906,7.0712930935913745
198,SARS-CoV-2,2,4267.612229836794,1141.6104917202206,22.739634849576053,5.362527015987705
199,SARS-CoV-2,2,223.24896929596017,1122.6431002419308,34.58753220344697,7.281409605678925
200,SARS-CoV-2,2,10832.23084445253,1828.488174819528,9.249085867111225,4.376687927425144
201,SARS-CoV-2,2,251.88489366347497,1679.704874903248,12.720307110795058,6.678575754265928
202,SARS-CoV-2,2,159.61631340149023,1078.9955939105196,12.003787826548132,7.418624473767993
203,SARS-CoV-2,2,1850.8308781519331,1104.3953980645185,5.351988232983272,6.520891475658468
204,SARS-CoV-2,2,683.6263908569551,1589.0368570149897,37.39331277257181,6.546456581590914
205,SARS-CoV-2,2,1691.5513621792725,1795.3235706220792,17.972990901247613,5.7494184923295615
206,SARS-CoV-2,2,2437.8389881063854,1890.7594112376562,10.045864238120467,5.47397635598973
207,SARS-CoV-2,2,316.2448350096703,1835.6074287779993,16.550570235558368,6.464045574207243
208,SARS-CoV-2,2,23.369972495901553,1111.5739631326655,28.26628310908459,7.4157752074106185
209,SARS-CoV-2,2,164.83485325808473,1935.9751477062757,19.190275395248996,6.506740701266415
210,SARS-CoV-2,2,52.984805668796106,1226.741416645208,14.618495663717082,7.262153021383355
211,SARS-CoV-2,2,154.95604987410383,1349.3140622735982,27.65446604635903,7.061881628288403
212,SARS-CoV-2,2,45.82427746372922,1350.5498077906332,19.02476031786564,7.116455332830324
213,SARS-CoV-2,2,219.71775887290863,1482.7072695734344,12.34849059897592,6.921375201050494
214,SARS-CoV-2,2,80.78498986507975,1110.7334180045116,35.495758885385044,7.407198158844698
215,SARS-CoV-2,2,81.95766086981946,1762.2652176602937,10.710543371396318,6.68254065945865
216,SARS-CoV-2,2,32.541570011502735,1177.0430684641901,10.867544509394468,7.328652456778505
217,SARS-CoV-2,2,3928.770047831292,1361.4934822382568,9.043007666081188,5.577853633813639
218,SARS-CoV-2,2,10716.948353342925,1928.9980043539488,13.641191264758602,4.34382300701789
219,SARS-CoV-2,2,13957.327168709102,1549.8939580647873,4.036849130213318,4.443068827792297
220,SARS-CoV-2,2,2232.264416080226,1398.6591133521783,5.83588744650086,5.928177275608727
221,SARS-CoV-2,2,404.8683117252095,1101.6605659642519,10.29094661713594,7.211421238289597
222,SARS-CoV-2,2,2144.3382163591154,1967.3053258277637,18.175331128078227,5.434242998019868
223,SARS-CoV-2,2,219.2459011343196,1590.6138358984817,33.18308350377636,6.679996993660482
224,SARS-CoV-2,2,6015.1008319160255,1233.2460376907395,7.176539719125245,5.263630236013937
225,SARS-CoV-2,2,1670.527466284221,1404.737174021437,25.566148543118793,6.241646635133763
226,SARS-CoV-2,2,223.1349285696424,1066.0891521909195,19.909221434596663,7.323370160531494
227,SARS-CoV-2,2,721.8403297391258,1518.6417105299424,6.99235910820137,6.481195341583554
228,SARS-CoV-2,2,85.99215736238259,1206.7588432397324,19.48245561447346,7.275828207858607
229,SARS-CoV-2,2,14721.947312807504,1858.7940128334683,7.993331410576629,4.248581826670253
230,SARS-CoV-2,2,355.34728167071864,1586.2360519852998,11.872365875981584,6.516500923076854
231,SARS-CoV-2,2,390.3483467488953,1549.8302356774063,13.494056423270735,6.733307207017555
232,SARS-CoV-2,2,1448.8588359093994,1770.2871197261982,15.871142508131463,6.018093435340706
233,SARS-CoV-2,2,1926.3644716891538,1734.6744369447065,13.800522210265473,5.6910050616120875
234,SARS-CoV-2,2,579.6813337003306,1040.4507337558105,11.067692613511129,7.303459945642748
235,SARS-CoV-2,2,139.69719502380713,1426.2507243487507,13.569132076893288,6.987123699840008
236,SARS-CoV-2,2,1629.4080624220585,1324.5285705712747,13.5230643947031,6.387878698937826
237,SARS-CoV-2,2,319.3224382811383,1133.0643085166312,15.246641810291772,7.293475322549489
238,SARS-CoV-2,2,4948.805491174116,1538.309433195486,6.672324082099956,5.048413755168202
239,SARS-CoV-2,2,423.9467508419206,1132.8795239249955,11.605160232222072,7.250433490527303
240,SARS-CoV-2,2,109.57300383858262,1756.0485466381601,23.174015960236922,6.66021666079775
241,SARS-CoV-2,2,452.15825838405743,1017.3918250336212,13.14595852903537,7.381971598738861
242,SARS-CoV-2,2,84.10039411767357,1016.1502300515745,12.661726690796963,7.488787034497723
243,SARS-CoV-2,2,5134.017902795272,1458.4496789550217,5.08633577305097,5.103775510267036
244,SARS-CoV-2,2,2223.78743697089,1789.531670592483,6.596277158655451,5.7171212270511225
245,SARS-CoV-2,2,4340.161131912875,1716.5555148493584,25.00943767267843,5.015500654084896
246,SARS-CoV-2,2,4429.526287775638,1424.9784807852523,5.613836517750513,5.475861072389058
247,SARS-CoV-2,2,46.77680552303907,1149.3051360727652,17.97015779180916,7.340298998890593
248,SARS-CoV-2,2,320.4515486124267,1224.6221720455214,9.030027606990595,7.136977727098618
249,SARS-CoV-2,2,1525.63980407295,1010.6003899089371,12.832004905222265,7.0391249840615755
250,SARS-CoV-2,2,10563.985020553584,1756.1637295768649,19.243277289503467,4.3920159827932475
251,SARS-CoV-2,2,10149.221900635834,1918.3395769304627,28.464665179325042,4.329890758875144
252,SARS-CoV-2,2,5683.487931818779,1331.9712481055437,15.673219976739349,5.252916751268362
253,SARS-CoV-2,2,4366.317476774069,1953.7246548744374,27.54367905583958,5.028453116050362
254,SARS-CoV-2,2,33.73417490526957,1855.8524921140768,16.825970884283223,6.600805716681356
255,SARS-CoV-2,2,659.7127995727078,1087.178565273783,7.885068475948482,7.143808102655238
256,SARS-CoV-2,2,2975.9940499808913,1866.2846635586031,14.354111579802018,5.238437839300856
257,SARS-CoV-2,2,8159.226258232639,1975.1323648372247,7.5298376994897644,4.482549440062575
258,SARS-CoV-2,2,1995.7008077825521,1426.2153866687347,6.169766267625741,6.058046343807761
259,SARS-CoV-2,2,3987.1190689204864,1644.5878965058143,5.587516425471927,5.2045149995214475
260,SARS-CoV-2,2,489.4104183435065,1718.5054440417232,14.916717771502539,6.4690678629595295
261,SARS-CoV-2,2,483.30677330002675,1316.0601149644633,9.404929669049224,6.9529236818300975
262,SARS-CoV-2,2,143.30660536951484,1162.1176783686647,19.319820221033535,7.207533556593477
263,SARS-CoV-2,2,23.529342283642286,1367.557324373198,31.796678478081784,7.101483749461801
264,SARS-CoV-2,2,9742.574179465095,1441.9901071879642,11.20357445685379,4.639637104041121
265,SARS-CoV-2,2,1481.7593902882738,1062.4575892483979,15.732217609962147,6.941058764685925
266,SARS-CoV-2,2,41.00409120216764,1029.386544550056,20.74627481221969,7.525980136196841
267,SARS-CoV-2,2,551.9829988281201,1280.2827427762784,6.550380698511425,6.980808946611959
268,SARS-CoV-2,2,5539.7954336552275,1985.4328349620675,9.7699116357209,4.6461931152071365
269,SARS-CoV-2,2,155.99699850301684,1045.028770823284,17.610144959812924,7.462606923667644
270,SARS-CoV-2,2,13.56923494401269,1376.8803614256929,12.422763068020943,7.095803865689536
271,SARS-CoV-2,2,233.16693849225763,1527.409441277398,11.280254794805021,6.851622286500264
272,SARS-CoV-2,2,37.92418003079582,1217.316968748774,20.96169269442826,7.273074988551285
273,SARS-CoV-2,2,86.74637036124697,1332.9530591005373,46.54398470115206,7.1157357395711305
274,SARS-CoV-2,2,358.65964355592996,1118.8554925007477,17.61941074920986,7.276539343961656
275,SARS-CoV-2,2,581.111936653719,1439.5207129957996,16.55982272443495,6.80972714220912
276,SARS-CoV-2,2,2506.262502711196,1837.3957728677701,8.250682759595268,5.605385562364923
277,SARS-CoV-2,2,262.1048686929813,1856.107116698254,22.397870354760286,6.535713947825718
278,SARS-CoV-2,2,11100.464317656226,1864.2402412998429,8.246156463525928,4.34647259142194
279,SARS-CoV-2,2,1871.50634991443,1114.8890666952443,26.84679259409919,6.599579266814495
280,SARS-CoV-2,2,5666.221137569297,1938.8310212685012,5.886309885043502,4.8426358318970095
281,SARS-CoV-2,2,5884.020268808039,1494.9850259441976,12.523950698708758,4.936935154363775
282,SARS-CoV-2,2,24.74401806007362,1699.5371149196528,20.109283278492295,6.756619254793222
283,SARS-CoV-2,2,278.3118647195397,1366.4035635197308,7.502055011898145,6.995601156480542
284,SARS-CoV-2,2,2227.24008213842,1800.6646625621263,7.014652733413208,5.6704796283518615
285,SARS-CoV-2,2,94.29855226789952,1021.7421480106301,8.130121462946214,7.515321146035583
286,SARS-CoV-2,2,233.61472809889824,1288.318144701469,7.311336952984452,7.109844403734269
287,SARS-CoV-2,2,1615.8926723362663,1119.7581266262373,11.437133919374313,6.513616455830967
288,SARS-CoV-2,2,187.3501019810335,1069.7792340231822,18.149618814674625,7.414933933704206
289,SARS-CoV-2,2,3443.4972598031245,1449.1530739712648,5.260088108321942,5.659527581572673
290,SARS-CoV-2,2,2580.3918018271966,1687.8869008993918,6.244741089504868,5.541024809964715
291,SARS-CoV-2,2,47.071004390480255,1428.7358641515175,16.2946181609147,7.028358141832607
292,SARS-CoV-2,2,260.09612688415484,1417.6149110420247,10.533234329634665,6.958722486734036
293,SARS-CoV-2,2,6978.707374891319,1935.2869761510428,7.180217542949308,4.5292215253852115
294,SARS-CoV-2,2,5173.719396441442,1534.7121987491453,6.339629865582042,5.238321773983027
295,SARS-CoV-2,2,357.5970946523157,1132.0878850078075,17.01710840483936,7.193136903521503
296,SARS-CoV-2,2,12.419780360311165,1112.4862005306763,77.17220056509332,7.423326479773049
297,SARS-CoV-2,2,332.25901410846944,1089.9430704620656,7.098147060831573,7.321191674841814
298,SARS-CoV-2,2,1130.0239953805099,1028.502023273944,10.348225600795526,7.046398167418619
