,k_infect,N1,H0,d_If,gamma,mode,vmax,IL6max,Q,emax,H,e
7045,7.366321498770001e-05,2472.5047811625727,133.07429488188066,1.303187813064173,31.58558996294394,3,116630.1492749405,7293.329360338132,2.8851370499479523,0.0008615442167252763,0.0074989257292368515,2.0965118115477574e-08
7046,5.9023426948849885e-05,441.21379247361125,17.911439605850624,0.45521002307729774,0.21233217607691582,1,0.01,20.03617511562985,9.685527662231593,4.206647302054153e-18,1.0,0.0
7047,0.00015133222389530223,4489.565882257171,23.568498306995032,0.2398899211559958,3.8413128302586688,1,1378.6701745001085,640.1715275877973,7.0743620074807705,0.0008926826284162428,0.6651009248828593,4.622531890454517e-05
7048,6.973397015757716e-05,1338.2869342250538,14.610672251303836,1.084481102664744,1.4787195576979504,1,2343.6556233967385,383.39690895865743,7.461835041399323,0.785363040366273,0.5557229884532491,0.002055453054485953
7049,2.7495922166952144e-05,3865.521171845087,14.03424388942762,1.162468977659323,1.7339905944250684,5,8025.16255189624,706.0507501483285,3.196568094000035,0.03126744279392651,0.3885460569268712,0.0062274075972108215
7050,0.00032877305512218273,864.8534302524449,19.188140792588747,0.08288237839189677,0.4522034081143504,1,1.0974566758162327,244.78628891305502,9.039588814883917,0.08827233281886346,0.9991939908820893,2.00353330084776e-06
7051,0.0001502408365592707,331.32198240367114,40.33457584009115,0.08799531917826048,0.17667508523383882,5,0.01,20.032809576311468,9.685518542448456,1.7373148119296834e-18,1.0,0.0
7052,9.530373061731801e-05,2008.894559059857,239.4323803106273,1.8809806042679031,86.2252067023582,4,142423.34200097414,13456.872502822684,1.2664840343311896,0.9725522967068875,0.006992971280309969,5.255306749758325e-09
7053,0.0001812676397695533,322.0973434975958,88.14241059314202,0.5333066612799653,2.744538674697972,3,4449.43248067769,2841.5930310909616,4.125625190290514,0.93265543839437,0.1976157724140065,0.015315540615576408
7054,0.00013640908577338052,951.0805366754324,17.68521630765393,0.4396134773048484,1.0086534229003148,5,80.4410120216791,306.1809670945517,6.016398770073322,0.046526775644863884,0.9720467635942944,2.8554551648213266e-05
